prior,year_to,tcr_mean,tcr_q025,tcr_q975
ni,1969,1.1568799926469022,0.8386178204665001,1.4871149371832355
denmod,1968,0.7868930123875859,0.3871577367145843,1.099644211998252
denstrong,1968,0.07177954718299287,-0.055008597157600814,0.20157953488585276
lukemod,1968,1.1334496811745947,0.8266395166345304,1.4151378918923296
lukestrong,1968,1.0263598713913742,0.8783208765458982,1.1815863929878743
ni,1968,1.165108671491066,0.8696496349680138,1.4751313377569628
denmod,1967,0.8026960161882508,0.4614458970008169,1.1013242259883231
denstrong,1967,0.08200346540054473,-0.04178304021083082,0.20954870269389458
lukemod,1967,1.1284414865960464,0.8734753250619022,1.3960160768126482
lukestrong,1967,1.0260733639200634,0.8735412419503223,1.1941928935335748
ni,1967,1.1665062272363866,0.8856280370301552,1.458300771169935
denmod,1966,0.8986278407614097,0.5903615440708698,1.1620807202330523
denstrong,1966,0.08486480637692018,-0.04649819155667908,0.21242788217570535
lukemod,1966,1.1513982578803668,0.8743182678389166,1.44863929256497
lukestrong,1966,1.031789142656828,0.8843450103197646,1.1912549705914113
ni,1966,1.2325082900581155,0.9808223779400651,1.4999858142279814
denmod,1965,0.9253787233978099,0.6202809984328876,1.204626736661305
denstrong,1965,0.0926463211561772,-0.03565866162247723,0.22266253543198436
lukemod,1965,1.1769701989923573,0.9173916409731406,1.4255133215968505
lukestrong,1965,1.0421767499043053,0.889781305755646,1.1993457968413166
ni,1965,1.2454345148781087,1.0041837740622357,1.5002800709272406
denmod,1964,1.0065751058446493,0.7654881574715308,1.2540592414060068
denstrong,1964,0.09677864191402817,-0.029921517980718793,0.22538594467550635
lukemod,1964,1.2139483472643848,0.9681651324266788,1.4501816374205054
lukestrong,1964,1.0580573421816468,0.9071009592897139,1.2171918751440984
ni,1964,1.2775381914013695,1.0386925998219214,1.5261946666234556
denmod,1963,1.049890518296886,0.8277351856510243,1.2834563354095436
denstrong,1963,0.0975721228091014,-0.030613785229410287,0.2299001836635499
lukemod,1963,1.1870937628209235,0.9781262764524565,1.4276904943844804
lukestrong,1963,1.0743776096060906,0.931986797538948,1.234435318158165
ni,1963,1.1995861179124263,0.9690829145252555,1.4377585495240515
denmod,1962,1.0028560592840599,0.7830309134753708,1.248907398776626
denstrong,1962,0.10895350311791574,-0.02011840573778776,0.23734749889017634
lukemod,1962,1.1892478085134988,0.9589928083300675,1.4298435862643049
lukestrong,1962,1.060321173131287,0.9109339965934667,1.2141512638019911
ni,1962,1.1740055039539352,0.9560916532167771,1.4017673655376928
denmod,1961,1.0127761194303007,0.7747040851746902,1.2292001056614825
denstrong,1961,0.11691344980419405,-0.014559341268138272,0.24906848448035715
lukemod,1961,1.1532068167754066,0.94417097868464706,1.3632283422605207
lukestrong,1961,1.0527418138828573,0.9147739127998462,1.1998238693676502
ni,1961,1.1649304786910128,0.9634461029981002,1.3793903229463031
denmod,1960,1.0318645955472936,0.8211830713766851,1.2423278783273723
denstrong,1960,0.12254662919184309,-0.00818534938178219,0.2582380760116324
lukemod,1960,1.1769805839376388,0.949280564141911,1.4500464888164344
lukestrong,1960,1.0616218218864122,0.917216678564553,1.210546875349249
ni,1960,1.2348342319577792,1.0242497183322072,1.4547374591995472
denmod,1959,1.0602099277931818,0.8305432668013994,1.272862145842427
denstrong,1959,0.12025097168902588,-0.006275929085863565,0.2510631866337308
lukemod,1959,1.2301032382793833,1.0228019035761047,1.4370701890149022
lukestrong,1959,1.0789457648017828,0.9299504496394305,1.2321959923602221
ni,1959,1.2290245181019508,1.0241545803159415,1.440496257857646
denmod,1958,1.0903068660554591,0.8787611751447725,1.2923900788143972
denstrong,1958,0.13019385238097714,5.689097926615254e-4,0.25778268942230115
lukemod,1958,1.2078835595753528,1.0148460082307198,1.407302007114571
lukestrong,1958,1.0837916222727362,0.9403993487176674,1.2344133656712672
ni,1958,1.2544631364425132,1.0606989304383578,1.456996373484773
denmod,1957,1.1236066192734073,0.9214472966513002,1.3318439856343978
denstrong,1957,0.13293559127318336,8.389974864512443e-4,0.2657658624590764
lukemod,1957,1.2289894284470564,1.0293396425116947,1.4247312619827537
lukestrong,1957,1.0868160795756407,0.9395105473904903,1.2382697814084973
ni,1957,1.2589325988489977,1.0670883872403176,1.4618522010940211
denmod,1956,1.1163651498909426,0.9109265638415541,1.310610987859564
denstrong,1956,0.13582023860372094,0.005906858113831272,0.27135849095545916
lukemod,1956,1.2283828208448788,1.0311260391586745,1.426596527615934
lukestrong,1956,1.0959876869803677,0.9486968336778075,1.2503322842948013
ni,1956,1.291864028718453,1.093319578271012,1.5079515612554408
denmod,1955,1.1443388405789965,0.9552212736537744,1.3358247078134855
denstrong,1955,0.13990952129828638,0.005966795565234724,0.27541307775745444
lukemod,1955,1.2372961321565925,1.0561240436298378,1.433399417813456
lukestrong,1955,1.1026446116050894,0.9558103587960404,1.2566730791045635
ni,1955,1.3306699794536725,1.1238116091415118,1.5484359325964518
denmod,1954,1.1600655805360403,0.9405634917217947,1.3781450680704412
denstrong,1954,0.13384705524579832,0.0018156798854334433,0.2688699152683203
lukemod,1954,1.2933059466443664,1.088580240671755,1.5129531340305507
lukestrong,1954,1.1018128639748503,0.9537239240820731,1.2604551153491204
ni,1954,1.3360879340729848,1.1340735665228279,1.546954853152571
denmod,1953,1.1903105806428482,0.9950408514426444,1.38190379872764
denstrong,1953,0.13491399758819564,1.8025949114260358e-4,0.27181852518753297
lukemod,1953,1.3019333315574197,1.1037656204435824,1.5065709000305996
lukestrong,1953,1.1177536799035053,0.9711541933068892,1.2695717383550615
ni,1953,1.3200757881827638,1.1237590004713078,1.5264493032510915
denmod,1952,1.1872326352728149,0.9851453815259321,1.3994925380279675
denstrong,1952,0.14168182132120274,0.009111996706551214,0.2778473408013872
lukemod,1952,1.2925887424601137,1.1005427731955804,1.4846218970209946
lukestrong,1952,1.1329746457506098,0.9737360966654873,1.2955988168879824
ni,1952,1.3236584248423529,1.1330005752296615,1.5274870534848914
denmod,1951,1.1884501201724833,0.9858049916184319,1.3910149100853944
denstrong,1951,0.14758077603729944,0.015510117832951757,0.2795809631600041
lukemod,1951,1.299426439416904,1.1113017265596257,1.4977572218177355
lukestrong,1951,1.1283435677083753,0.9790578404440761,1.2806629706125976
ni,1951,1.3439997458627795,1.1496106913493485,1.5428244532434712
denmod,1950,1.2406504425263483,1.0426593819187064,1.4392837514058725
denstrong,1950,0.14888289825088982,0.015197583984593165,0.28292646945630373
lukemod,1950,1.3340015133086829,1.1469524172472272,1.5305420486416
lukestrong,1950,1.1399436703787575,0.9865545879697782,1.2929458699145258
ni,1950,1.3447375269355464,1.1544476688000953,1.5418342441023039
denmod,1949,1.2423654054734063,1.0342226755031259,1.4690976525685326
denstrong,1949,0.15298703787527654,0.021475762583051394,0.28733438850629756
lukemod,1949,1.318710227304024,1.129047244344012,1.513927322581141
lukestrong,1949,1.1467111695243861,0.9955945812478646,1.3036120482258764
ni,1949,1.3533908599488018,1.163660504229983,1.552423452486841
denmod,1948,1.2319181763503002,1.0534830526452674,1.415455906371155
denstrong,1948,0.15481959892252778,0.02374632800804941,0.29096607884745573
lukemod,1948,1.3241621918310953,1.1458472294661934,1.5145461668224582
lukestrong,1948,1.1461221195078533,0.9957631402088779,1.3032981934093493
ni,1948,1.3502384874250761,1.162660329984977,1.5456292920605277
denmod,1947,1.2409162971005376,1.0549073231118309,1.4294113745114687
denstrong,1947,0.16085414627970956,0.026502657601425995,0.30074088718626457
lukemod,1947,1.3204041219705063,1.1350001003961308,1.5142739765375957
lukestrong,1947,1.144065745940417,0.9990941552165871,1.2970102940884962
ni,1947,1.3385556804508052,1.1563680809143897,1.5336943222466835
denmod,1946,1.2289917414897207,1.02316883201597,1.4268376885493408
denstrong,1946,0.16228383192630189,0.030657055189904726,0.29540804730702586
lukemod,1946,1.3305378040407445,1.1441680624495156,1.5090230931709374
lukestrong,1946,1.1436056483273465,0.9870702938532125,1.303249222941913
ni,1946,1.3463114010592083,1.1630128738316734,1.5377790826592166
denmod,1945,1.2487194917642097,1.0732896496863864,1.4233808490946733
denstrong,1945,0.16877029761060489,0.03706366106949227,0.30550694700410025
lukemod,1945,1.308144738536241,1.1366917490974042,1.4964880498583628
lukestrong,1945,1.1601430813025932,1.0092126346678505,1.3159461509623076
ni,1945,1.3412408292949816,1.1591458030613562,1.5310572059596361
denmod,1944,1.2457879885093244,1.0656168742524579,1.432217396943827
denstrong,1944,0.1712087131211134,0.03855016856844941,0.30576535027193913
lukemod,1944,1.3160700833964614,1.1361060770215623,1.5004870824631749
lukestrong,1944,1.1526414692782263,1.0025856816508971,1.3086148766554795
ni,1944,1.3300041179176716,1.1474316024107254,1.5193787790878708
denmod,1943,1.2376794879445405,1.0578807346293664,1.4220897711731333
denstrong,1943,0.17773984667615728,0.05104628781171832,0.326870520577035
lukemod,1943,1.3119542941008853,1.1281234012871857,1.5019921445059792
lukestrong,1943,1.151622230478666,1.0055180188256054,1.3055629503835011
ni,1943,1.3157794629641995,1.1365015169316783,1.5042140440663077
denmod,1942,1.2270825799869953,1.04785344748563,1.4051850323594515
denstrong,1942,0.17481312890620404,0.03532413274606612,0.3073796708195016
lukemod,1942,1.2938551715744102,1.1229453828683098,1.4849376878267007
lukestrong,1942,1.1394537383058407,0.9840214511696647,1.2923387882113462
ni,1942,1.3181988338427393,1.139349926658657,1.510761588812789
denmod,1941,1.2265461096082302,1.0562536607786792,1.4036190777464803
denstrong,1941,0.18555151573759404,0.04826152661451488,0.3253742953460819
lukemod,1941,1.2981081919964155,1.1189064597390512,1.4798300572315066
lukestrong,1941,1.1456566792431897,1.0008027552383585,1.298888842503506
ni,1941,1.3283550883078852,1.1513817526417416,1.5161262951092536
denmod,1940,1.2417955386668482,1.0674462910185774,1.4304053391390121
denstrong,1940,0.18762744233727244,0.05416935679715705,0.32370556522968835
lukemod,1940,1.3079046586869247,1.1343676631617816,1.4879430072061453
lukestrong,1940,1.150310528618519,1.0073749690001776,1.301868733178001
ni,1940,1.322656949448234,1.144702778148798,1.506573695780237
denmod,1939,1.234304170152114,1.064288357478037,1.4080646980349114
denstrong,1939,0.19113097985366911,0.05691840375312896,0.33375652552458673
lukemod,1939,1.308098607818423,1.1468103016297042,1.4742609012307584
lukestrong,1939,1.154125701222618,1.0121326751198054,1.3022041277323595
ni,1939,1.3251848806620956,1.1492003937656794,1.5101117234040617
denmod,1938,1.2555104756332929,1.082034092754674,1.4359474795739262
denstrong,1938,0.20149254326928903,0.07212065097989084,0.34233038429672047
lukemod,1938,1.3086286057963163,1.1435815829078368,1.4816303762410863
lukestrong,1938,1.158945792100184,1.01553107644252,1.313697306496336
ni,1938,1.3252044598903088,1.1499939805610633,1.5060992261950878
denmod,1937,1.2474453688967908,1.072596079972298,1.4181239375516859
denstrong,1937,0.19684708639667475,0.06286466452951492,0.3346761350927572
lukemod,1937,1.3121940842193196,1.144408129416186,1.488618853138519
lukestrong,1937,1.1544124688974615,1.0096712927410394,1.3004820318198222
ni,1937,1.3345214449200895,1.1539595804230052,1.5204096196693089
denmod,1936,1.2489383795849887,1.0786098681800373,1.4247515826868087
denstrong,1936,0.20404326338087825,0.06782924302308074,0.3428300705062763
lukemod,1936,1.306762572259883,1.1343431219595137,1.488036837791529
lukestrong,1936,1.1625885849931905,1.017274678690028,1.313603531896948
ni,1936,1.346602355998172,1.1696912198806289,1.5318815356355044
denmod,1935,1.2536434915013537,1.0808496762248456,1.4326451827862374
denstrong,1935,0.20080957064857888,0.06362443968736708,0.340240308084702
lukemod,1935,1.3138354446411329,1.1407741198866945,1.4934958923710933
lukestrong,1935,1.1637538495667428,1.0172644864151763,1.3134748031064478
ni,1935,1.3552627254793237,1.1774626143394669,1.5450560064720187
denmod,1934,1.2708451609352187,1.1003149234815608,1.4499382463912185
denstrong,1934,0.2040359355459758,0.06861439904726105,0.3435797483489143
lukemod,1934,1.3336269979755702,1.1551380090395693,1.517823657804448
lukestrong,1934,1.1688274874104074,1.0224757031865919,1.3209035860181795
ni,1934,1.3557199499165058,1.1782138831276325,1.539104979240473
denmod,1933,1.2692637347985842,1.0912849108994096,1.4563082702027692
denstrong,1933,0.20336870512851493,0.06698417610058176,0.3465105364616548
lukemod,1933,1.3385176186005183,1.1618967031398904,1.527552993636354
lukestrong,1933,1.1713058500413085,1.025084621776772,1.3238530527264674
ni,1933,1.3819027302395217,1.2002082677641133,1.5734297377137874
denmod,1932,1.2675372420611275,1.0869628330643737,1.451521454550238
denstrong,1932,0.20572420178966677,0.07023865502339592,0.34318440489263907
lukemod,1932,1.3325176176080058,1.15121590029473,1.5219886672403067
lukestrong,1932,1.1657232910655557,1.0177202993707912,1.3194214496536145
ni,1932,1.3967404991151033,1.2134622353484557,1.5912238771443594
denmod,1931,1.2896776142418152,1.105605165821675,1.4787787474612977
denstrong,1931,0.1982692943525385,0.06434148681788324,0.33801476297197175
lukemod,1931,1.3704106276603087,1.1827287533880197,1.5737286392010175
lukestrong,1931,1.1730526084075135,1.0251994918631002,1.326045066036741
ni,1931,1.3971937594390111,1.2112666597512176,1.5878852492366067
denmod,1930,1.2950839862599377,1.1070120282774565,1.4902414804407653
denstrong,1930,0.20722055500672537,0.07139104085321511,0.3502025650066511
lukemod,1930,1.3638814512442365,1.188665356781021,1.5509763715194929
lukestrong,1930,1.1769433517874162,1.0257108651579587,1.3266637599360664
ni,1930,1.3966874856970637,1.2129675824462085,1.5874012405445281
denmod,1929,1.3045806479689972,1.1211229455981926,1.4931561852882096
denstrong,1929,0.2064988006937495,0.06819613497786968,0.3489464011409133
lukemod,1929,1.3716842825845164,1.190589584688438,1.562458610716617
lukestrong,1929,1.181499312575891,1.030055751906125,1.3345771522368057
ni,1929,1.4106277264951963,1.2232840051924907,1.6077138497486014
denmod,1928,1.3078477958423265,1.122850594559892,1.496572692005284
denstrong,1928,0.20870158348286244,0.07811373511345449,0.3452763884799841
lukemod,1928,1.378149432398862,1.192862425611933,1.5712858135846082
lukestrong,1928,1.18216643620712,1.030775548065903,1.3389745243850488
ni,1928,1.414707988995984,1.2297685529874913,1.6098842914989075
denmod,1927,1.3134577581024334,1.1302781447685584,1.5013437630999793
denstrong,1927,0.2128207524390115,0.07841783934996893,0.35273502449108096
lukemod,1927,1.3885236184917367,1.206373367592316,1.5843690472825733
lukestrong,1927,1.186015053200086,1.0347649870189748,1.3423545453078267
ni,1927,1.4223955288121,1.2339151666205261,1.6163995217102867
denmod,1926,1.3285321282998814,1.1419472074140495,1.5245765610225641
denstrong,1926,0.2137590628666025,0.07864578437319907,0.3488212662604262
lukemod,1926,1.3969875163976029,1.208629142131886,1.5875830603826055
lukestrong,1926,1.1880717681406725,1.0362876115479462,1.3421657599093653
ni,1926,1.4247554464738952,1.2358263402981293,1.622475397345145
denmod,1925,1.3282415102967957,1.1517278795580395,1.5096320515323751
denstrong,1925,0.21336791372675468,0.08247228396327552,0.35364046511162794
lukemod,1925,1.4027097110972806,1.2191730572364714,1.5903056085646758
lukestrong,1925,1.194463291718284,1.045834665766494,1.3501623110840058
ni,1925,1.4207834637007126,1.2377388918213947,1.6125772621934575
denmod,1924,1.325491412325656,1.1423039805131545,1.513462602478494
denstrong,1924,0.21708771441524685,0.08206585825150499,0.35526325315432516
lukemod,1924,1.39760551993784,1.2217912461739637,1.580834381667042
lukestrong,1924,1.202806885297299,1.0480276814526168,1.366386441094424
ni,1924,1.4249088254741862,1.242004854647544,1.6174812543238055
denmod,1923,1.3335405870787878,1.1424584975324645,1.517314286370628
denstrong,1923,0.22425189340760374,0.09059183433196494,0.35934679128208113
lukemod,1923,1.3860275786829053,1.2090393504406236,1.5736376114970634
lukestrong,1923,1.209177154612445,1.0534564192167157,1.37300497681615
ni,1923,1.41846624331633,1.2372489118173084,1.6070400576578887
denmod,1922,1.327116784358072,1.1510264359599902,1.507452642767966
denstrong,1922,0.23008650840318878,0.09389639435648045,0.3666218801355705
lukemod,1922,1.3937814415233911,1.2187873649438945,1.5774361425445314
lukestrong,1922,1.1993580060074998,1.0483776694977018,1.3501428727482316
ni,1922,1.413987861118319,1.2337776707966779,1.6040169484232316
denmod,1921,1.3262778668100887,1.1556086140405166,1.506591583775013
denstrong,1921,0.23841167316319042,0.09767316982581167,0.39166250899539556
lukemod,1921,1.3933160476644806,1.214970411556673,1.5799862404483047
lukestrong,1921,1.2014542134599564,1.0534866273922705,1.356017856488105
ni,1921,1.3999912368076708,1.2207447892651992,1.5885297431989385
denmod,1920,1.327788015830028,1.1515721748139913,1.5098988930889812
denstrong,1920,0.2363049515117584,0.09612293397890306,0.3781031682262849
lukemod,1920,1.3884196021444037,1.21094231626896,1.570968710378239
lukestrong,1920,1.2040571625783993,1.0542778257734262,1.3625591183612622
ni,1920,1.3926241907876806,1.2127788821432803,1.5758222444638708
denmod,1919,1.3147720168631876,1.1443402973414343,1.4899067696501265
denstrong,1919,0.2382996267547222,0.10203772702410899,0.38338078505902623
lukemod,1919,1.3805590791679319,1.2080024327420407,1.5507558744097922
lukestrong,1919,1.1987360376970644,1.0500431482168875,1.3483090048330333
ni,1919,1.4024420206560573,1.2250140794695865,1.5919346015892735
denmod,1918,1.316647167770327,1.1426063044371102,1.4958072945483878
denstrong,1918,0.24513829928533862,0.10908060475846787,0.3857444732378959
lukemod,1918,1.3771633409159523,1.1995855679005283,1.5588304103314885
lukestrong,1918,1.2004962753477757,1.052343774421292,1.351939813544316
ni,1918,1.40685155594045,1.2260358055698641,1.591500511896433
denmod,1917,1.3154708212734159,1.14167781528207,1.496967897449316
denstrong,1917,0.2459497807535637,0.10846006416858466,0.39161921501681635
lukemod,1917,1.3804662338680267,1.2035660700350101,1.5609486822827467
lukestrong,1917,1.2004798045347573,1.046508929501185,1.357956292773547
ni,1917,1.4096927156897896,1.2319536162142986,1.5961107286854161
denmod,1916,1.3264529401267817,1.1542883416597172,1.5028345542267367
denstrong,1916,0.24837039893072732,0.1097870803932272,0.39666935566809125
lukemod,1916,1.3872991431527986,1.2095529316010436,1.5683995217138276
lukestrong,1916,1.2061576469266089,1.0579521997113743,1.3622702195736018
ni,1916,1.4206139183971802,1.2418704625725154,1.6095422121669998
denmod,1915,1.3440746620275905,1.1615164115146945,1.5350026311620117
denstrong,1915,0.2474775187123555,0.10876976029880853,0.38787895140330836
lukemod,1915,1.4015525702631653,1.2251632338845027,1.5859190835195134
lukestrong,1915,1.2119798221039149,1.0559133656181607,1.3706555065173889
ni,1915,1.4179308175601186,1.2401371890292343,1.6030551387200906
denmod,1914,1.3289492665264973,1.1582349472039435,1.509360249687565
denstrong,1914,0.2509324171499013,0.1175626411148159,0.3878480696235176
lukemod,1914,1.3925854211260402,1.2168678143597422,1.5741808764904448
lukestrong,1914,1.2133429432333707,1.062700340122824,1.3677008506947037
ni,1914,1.4102867416910447,1.235173363067307,1.59918337243808
denmod,1913,1.3322976312695944,1.1576078364534317,1.5178186107107245
denstrong,1913,0.25669532192813505,0.12151197872042904,0.3997732596104969
lukemod,1913,1.3901283547230967,1.2081696262890524,1.5731682582211728
lukestrong,1913,1.2071312383647173,1.0602919100221664,1.3607314979379712
ni,1913,1.4167457029771315,1.2387268214895777,1.6027136565724966
denmod,1912,1.3291172997547887,1.1570967167097594,1.5067596091092985
denstrong,1912,0.26114638848475613,0.12155499750059605,0.4018753751090899
lukemod,1912,1.3890320497364392,1.2147201166966475,1.5751076009360352
lukestrong,1912,1.2088868268003707,1.0585079525263659,1.362112923003353
ni,1912,1.4364895050852127,1.2596890884444487,1.6239014247004533
denmod,1911,1.339864384009306,1.1675341054230037,1.5190975890679888
denstrong,1911,0.2671401958348042,0.13068305674845127,0.4125375299522712
lukemod,1911,1.3961307045702696,1.2234365308148663,1.576340472984846
lukestrong,1911,1.2152768931985645,1.0670017472094075,1.3693934176990654
ni,1911,1.4598516642778936,1.2758701274062068,1.653739691354839
denmod,1910,1.3642124430084122,1.1856045550232108,1.5486550201408127
denstrong,1910,0.25999441062015555,0.12426650140028965,0.400319926378487
lukemod,1910,1.4235363086477242,1.2409360256365727,1.615444794936629
lukestrong,1910,1.2188731233015686,1.0676910027615356,1.3768175754597993
ni,1910,1.4650495992814372,1.2795475357667407,1.6573242993212587
denmod,1909,1.375567993781033,1.197818658316403,1.5626620887904272
