ni,lukemod,lukestrong,denmod,denstrong
53.02187777,18.39677496,9.961264633,89.28188246,3.521750216
59.88581083,21.87686619,37.6225072,65.82390204,0.228540402
70.76217298,59.60853415,26.18866716,10.10671387,1.860593072
59.98149096,98.54431149,31.96916628,32.11599798,0.925574297
49.36060899,13.69568202,17.10326737,37.6077841,3.766107912
82.9383963,22.00604464,23.28195713,23.38871967,0.298960494
31.11877281,62.51666103,16.42460998,40.71098463,1.247056437
19.99420849,21.64923696,12.84072407,85.43670571,0.897636798
34.45112655,19.07598475,22.45713614,45.57834591,0.9883378
35.18125554,145.2125791,17.52894786,86.5138295,1.889169408
41.25398142,66.23490426,19.41219913,25.78469766,0.745816659
65.58844334,74.55630713,36.03468397,69.46338133,1.886120466
12.11275379,25.76918677,14.24114045,30.32712188,1.352255258
26.23476753,17.33701009,11.60111227,56.12821122,1.048827778
43.4750683,88.24225038,9.203049494,35.18959658,2.593903257
24.94186748,74.60928437,29.59672353,27.0819949,-0.209793649
13.56477985,29.46128838,25.65041683,19.35874769,1.026222934
19.00532655,73.27794946,19.63349941,24.64983721,1.738174627
67.50793753,16.41050719,20.40241687,51.97616404,0.915483184
26.01386725,34.31212214,12.53670082,62.86875405,0.912676564
60.12073103,18.11349828,13.73211242,61.40582447,0.905761409
20.46244336,31.4859758,26.2976853,10.33768904,0.208197762
82.44899833,18.84452142,17.80997308,36.90616292,4.998111494
93.63769787,51.49863063,10.40064169,58.55764057,1.928464521
41.61425162,120.390683,25.01309484,76.56341531,0.864489583
19.41641725,72.64641434,86.9457442,132.368312,1.7782206
14.68615209,37.32739997,37.3328808,37.23866247,3.949775435
68.48859454,11.67051886,8.112429854,147.6077808,-0.126388286
50.16726249,57.9976715,38.41324633,36.74776721,0.74299919
50.05233449,51.40404179,21.40661085,20.51738163,1.511233304
42.68061582,27.87729611,29.69752408,71.44155919,1.485490311
37.6586698,16.15630303,14.18068723,98.69776882,1.379843338
22.09007019,23.95822068,14.89428982,105.1021505,1.530594362
36.11474331,8.39676485,32.47311752,63.07733271,0.351276327
40.40968208,33.90328258,39.46394226,78.70535895,2.024765178
31.96118434,59.16212458,6.115720877,29.56103528,2.207512223
46.58931879,33.21204653,12.45780076,12.1782964,2.239094129
39.97905151,15.52613681,30.22013898,57.04173004,1.362117905
39.37871708,64.29031069,8.243287327,32.58330804,1.493107062
16.89978597,26.22373402,29.22600184,9.690319416,0.839147773
45.41562852,19.3052648,15.20824356,29.54242359,0.63996622
67.36662693,18.80657825,93.31427753,36.35302795,2.393307782
47.96637959,38.68400502,23.55607856,24.34739164,0.899754675
76.74686498,13.20899791,20.16721071,60.58949328,1.311390329
34.00214836,91.23030822,14.51551632,41.70150569,0.155801416
31.50372095,31.45055606,16.95128417,46.99383905,0.855042999
50.48359333,18.16900743,8.948168999,17.79328471,1.345281844
38.92382641,80.775464,21.32957065,28.06817082,1.115917436
27.90563307,25.13325123,49.63135302,12.95963943,2.715660989
28.16038229,52.55734664,14.99057675,17.90428146,2.426068919
77.76453023,39.55635026,27.42724122,43.97002753,3.272657414
12.75036135,78.15881312,43.05176495,18.74256456,1.14177357
77.76935211,25.67183455,15.63873527,13.47914741,0.350735388
57.03718519,35.81877423,19.02975735,67.94165667,1.675674174
46.52525634,43.39554627,26.16636933,27.71232397,0.124756797
118.4124153,95.58539708,30.44025209,14.57313849,1.841873617
89.58829948,34.23306286,16.9226581,100.1434834,2.612714247
26.51437174,39.73509149,19.47352953,23.43153081,0.192876426
30.8536996,12.67285377,54.99599763,24.17054037,2.584861351
36.8193947,15.33085229,37.17440543,74.91334501,0.770425998
33.31432585,33.61048167,24.30873914,69.35346921,2.040148758
16.35401136,42.58634135,10.16463789,17.7101856,1.040432152
32.22382861,43.83685028,25.42606905,17.40164352,3.2530261
41.73602019,33.78700166,32.32484864,233.5777537,2.610368857
18.96600225,52.39665885,8.118154454,24.65767772,2.385993141
35.29066142,24.3242795,28.10171061,30.37289056,1.074801683
39.46598534,23.50907664,8.894250173,152.2430628,1.696265745
44.52787038,8.002320208,21.39740682,30.33641998,6.562322534
26.4313708,73.94534515,24.8891346,11.58122179,0.514558593
22.32522695,103.5280301,31.20507464,19.196458,0.715744439
27.22292333,109.8801585,51.83200031,121.9278577,1.778495967
13.95361934,61.94428802,22.71156346,22.94776637,1.67173238
78.85528164,30.43035144,11.97559503,40.60340075,0.871677836
20.23259382,40.83921931,17.95219485,78.00178953,1.291506271
178.4724823,18.76808039,24.44575007,49.42712604,0.906188546
60.5015918,52.00401105,20.08341068,34.00334966,1.683440581
145.9657097,33.47367473,19.85170444,95.52191874,1.841620721
30.1357343,39.86810844,39.15008777,63.7187812,0.525370612
38.99460485,10.69490484,59.03473537,32.92759095,0.50427272
3.838680964,157.1772211,14.08158042,30.08978844,2.539882649
88.86440294,8.929550353,13.60579428,26.96593691,3.034202972
41.5488662,47.92371908,29.75053826,135.9426835,0.249135518
12.68936127,27.58290921,27.92771287,16.20801277,2.214343182
107.123577,47.6521649,71.35502143,16.50743637,1.917924277
30.25817319,42.97694727,31.50101112,25.9927072,1.421567999
87.97052279,38.73927487,31.95598879,85.92297518,1.75049759
68.43463187,68.29988662,5.64884732,88.73158979,4.794362868
34.66052883,20.93364173,25.7159174,28.08908659,2.163049279
84.13094853,52.13387709,31.09928166,36.22496109,1.794746341
41.0291814,12.29283242,17.5216869,45.37085924,-0.591651435
42.47655259,14.20220181,17.50613553,21.71421631,1.241500065
236.1562563,30.5814469,16.69508306,19.06417538,1.210385566
33.98784809,33.53228408,9.713784771,92.27313157,0.948930891
87.55388414,38.998016,10.27764965,15.97174756,0.726866016
63.49311527,64.11521552,15.971669,50.16855008,3.555617215
18.87990451,10.00461302,8.030747839,14.42723429,2.311034851
40.2959259,56.45515634,80.30146496,23.33567083,0.280821439
85.71463618,74.37162351,81.24247287,38.86315932,-0.914663059
20.14707351,42.35079418,27.20970026,45.53852214,4.369417557
31.5137064,18.62072839,35.22511169,29.05363562,3.730003811
23.97706746,20.80977387,9.714476547,35.18716535,1.351086294
26.86265483,9.449830679,5.654633942,55.37038554,0.555639669
80.39582629,42.76973597,31.94866492,80.10124065,2.961205036
18.91752775,56.88748324,25.66856197,23.24033919,2.629144105
36.70465271,19.60255345,29.12172644,36.41800243,1.230803641
60.52701932,26.99425375,10.97241961,25.24548827,0.825763972
46.64301476,16.20651838,8.079390721,53.95119714,0.280435925
20.92133301,9.322121209,109.6626751,20.46038996,2.148026511
23.44775514,28.92580578,20.97089502,63.08955426,4.031649802
63.74603782,92.48687829,43.96279215,29.52877616,2.049740217
50.61428223,26.7057761,51.52527994,16.90853957,1.72753543
50.69586166,37.6355192,35.18178238,84.78963956,-0.372863722
21.02160869,150.7594941,9.810505489,16.87424142,4.059929253
37.69909624,58.63646003,3.542020625,30.22810268,2.354173404
218.0350498,23.44377297,35.61196525,24.07613327,0.79312214
30.52702104,44.12217302,19.45922368,10.9071443,2.15410668
44.0334608,24.95104959,15.11055014,32.81860725,1.499208852
71.97617021,44.78269508,78.67053265,57.84673508,0.580044403
37.46884407,14.22007794,40.66126495,20.92580845,4.81915746
23.51670354,84.51239719,18.82856968,28.53412256,1.055920156
61.44117516,69.50316922,18.69184797,26.7225824,1.864937056
20.62416092,28.02423093,11.80394935,19.69750244,1.287667786
42.84775849,56.59377755,67.72788996,119.6934967,3.984266467
54.70936264,43.25190164,21.77438132,30.13814556,1.063048751
44.97688107,13.24784699,19.25198447,48.92262158,1.700854881
35.33879643,57.71019667,10.1742446,18.75404895,2.565697923
31.85505872,13.11565209,25.03417331,39.69754566,1.318998967
109.5202344,49.87780434,49.22666744,31.15894925,1.320812518
40.05589731,125.0228059,19.76588171,25.49277744,4.120236891
17.46437643,20.25950385,17.84516427,13.68786304,2.008174031
24.51857704,22.52867612,41.58463179,43.88497225,2.192096193
40.77884216,191.4585106,8.417716717,44.04583456,2.353310127
13.57513463,57.16157543,21.78021777,86.06857169,0.9707545
56.01005997,47.80379477,12.6383272,78.50820619,3.68264753
58.49750989,40.94919838,30.02238606,25.45294148,1.769952283
56.93011378,218.49844,17.66155418,44.60805326,0.7681145
319.6394819,21.48410745,16.74125894,76.18237839,1.376051466
57.04987333,30.07340698,44.6228571,27.48277675,1.600945894
41.989673,34.02631529,62.48565614,28.53773547,0.657803248
46.19373509,27.08394558,17.76464106,106.7193991,-0.338648029
164.3564689,61.68110598,17.89001712,65.07368205,1.515965986
56.32832119,27.65927943,37.34630685,37.57241249,0.285757085
86.97642326,21.3353869,17.39947133,371.7726316,3.692288707
30.41733855,34.36117676,22.58188303,80.74595752,3.945869775
20.18445229,82.04714998,17.24475603,146.866179,2.615165813
75.40591279,47.14791563,33.20094474,41.87317979,1.378023639
80.00594382,28.73594513,50.78040963,16.83780274,1.462128428
26.87351342,34.89013613,69.13046111,55.52060658,1.893589001
71.80231438,34.69469726,25.22984266,83.9046623,1.978847122
32.0047894,27.64694212,11.31572448,28.45878258,1.156481031
59.8906582,30.11889514,33.31264303,88.60333411,1.230277472
48.31759858,126.8254028,35.56327675,22.10932842,1.2917126
66.85932609,28.3934056,12.49024555,21.90120403,0.056793821
66.69225997,42.48654876,10.73866862,21.28471455,5.347350705
42.96477816,33.08921105,11.20064036,14.8861249,5.143318604
25.30955365,43.49868122,7.991538102,17.46177533,1.798183811
47.57189476,55.28339365,23.93379311,66.81420955,0.275067991
119.8000409,32.46560075,43.40546083,31.35932763,1.304563216
31.23379767,103.8278534,12.01724983,43.67826168,1.294650987
50.47749959,102.006199,147.8752888,39.15423231,0.013351049
25.11667141,63.3805951,17.15560336,18.0199986,0.6172846
24.85161701,46.7352071,22.88497358,56.54596853,3.292428214
78.83290936,37.43922646,39.18478955,28.97249303,0.569715867
74.46209039,26.25518242,48.18107684,16.20124222,1.476159412
61.14024892,12.96665159,50.35471574,8.681717386,2.090075898
8.78929237,40.13856345,6.687682586,22.69003674,3.261482261
101.1315719,72.82463082,121.7657334,66.51393876,2.576592743
45.60438284,18.67675793,22.68488903,39.95421926,2.673889515
108.5935659,118.7448979,91.54372207,8.130076045,0.071533459
72.51078638,30.42016937,32.2822587,139.5245141,2.993624881
36.88848386,27.87420896,36.25032005,50.40378416,1.65353377
79.32244486,28.62593353,36.16986682,129.4180826,0.952803352
31.80884041,22.38101518,13.78380401,9.191802355,1.295029926
15.0044346,24.69602064,37.92527456,56.2400364,0.81176738
46.18336087,89.13797881,33.14217741,32.8689004,2.388237187
43.76053037,14.75258681,26.74643482,36.7240386,2.264378434
15.27067036,159.0164898,24.73261961,72.95211811,0.407891138
66.4460912,29.71593399,20.59813667,31.73819427,1.81464555
13.64998856,30.53476812,37.07921864,79.94749192,2.146443635
157.9447852,88.07600172,28.93248725,115.9573356,2.914357877
13.10505914,89.57868907,20.0702477,102.7239634,-1.484030775
35.39958758,72.56167355,88.014654,78.40824204,1.143820795
85.01876545,27.77316996,11.68919385,53.93294529,0.449215904
75.55983098,63.89697784,19.85360606,18.12324714,2.484318813
49.18865296,44.06775248,27.18525294,36.44893812,2.580893376
70.26192314,14.00980211,25.17322128,26.95518199,2.293300409
43.7692926,16.38447806,39.1182901,59.27618776,2.116412708
22.85408022,21.81758906,37.64241478,38.00879622,3.256667782
166.7709531,79.51966636,32.00636389,20.85456904,1.633235095
16.36675611,28.64265808,40.87341987,15.17760844,1.689276681
16.7287458,69.31122077,27.72935229,83.64364121,1.73402578
84.36095044,16.54246919,9.611623471,46.86349697,1.708314448
17.31466325,27.40215314,17.08250342,25.30846311,3.308687932
25.46907569,29.94718698,14.20580086,26.42103332,0.691398432
16.54682096,9.25135423,28.57738991,15.15897986,0.565615298
68.3217675,17.02915254,32.11103587,41.36822237,0.705492212
19.48908636,19.57567655,51.68879406,110.622986,2.854699511
66.23790224,69.2008552,44.25415595,19.21768765,2.966838833
33.74934108,42.64340625,100.3235137,9.848994898,0.308666833
171.7616848,32.94166112,28.83212666,43.86736614,4.600792934
127.2744625,34.95121933,5.846029006,107.5924314,0.72823813
60.99233745,35.7422953,56.0492964,16.41961198,1.639542501
26.54009243,90.16900728,32.34209116,28.43804979,1.380471125
51.38270315,18.03909395,21.04355271,10.77805824,0.452225178
71.6790348,52.39266075,9.246208767,25.9449595,2.029226461
16.41854209,25.01321974,37.20501569,32.75598429,0.528143551
44.71213527,51.96563431,31.03991327,103.5055926,2.324493555
43.61209024,46.35973676,50.58274106,121.919584,4.555794314
44.07210833,5.676364485,27.47925073,14.132279,1.415022167
99.58868467,20.33107805,33.1654285,26.80839962,1.013984845
17.35984937,58.87748544,39.86446726,113.0683711,2.962265627
38.25498803,23.86803936,18.92666276,185.5466489,2.558818408
24.54928682,17.31279178,10.55773598,85.4975832,2.114504081
52.83031459,37.98219175,42.31119348,54.00236959,2.406259281
31.27140721,33.25698671,30.06785972,49.12609515,0.711776231
91.72826502,64.35161696,22.30935888,54.75993313,3.604560808
74.25590707,93.319821,35.65984091,47.63714906,3.356237059
28.94889736,51.73791008,23.20313242,19.13161522,0.421583997
15.74665099,74.36287315,87.40683486,66.55918376,1.758975318
13.9607856,17.57698015,46.76086479,24.00308952,2.084717737
29.71377579,17.6741621,8.37363224,25.44441085,1.008558318
11.32490716,37.48860393,44.66379309,55.03018366,0.937341801
32.74597189,27.49539565,25.63947772,49.9621059,1.942504602
16.90613446,31.63890601,18.45063571,23.64499714,1.906062645
48.31014698,12.46651776,9.584649831,40.5321761,0.962485202
36.79602348,48.86755925,16.46256587,80.21839263,1.484106571
34.31365234,73.05433939,25.01909634,32.59139326,0.658266971
151.3859602,34.44751949,29.68197927,49.49081606,1.231899139
23.94924242,53.36189425,114.6344523,54.28301506,3.741731683
17.42178109,87.36864801,60.26286223,48.16316133,0.771665427
89.36799669,39.75169621,21.59495618,19.99187037,1.714362071
113.5432436,27.98186551,38.60578255,85.67870506,2.867304756
38.60722626,112.6927287,48.14600845,171.6328491,1.602374169
13.74025955,120.1856537,32.15704271,32.28805239,0.817681275
53.28455258,23.72570287,22.46628299,14.04899962,3.260024113
101.5897217,90.06691335,65.82487541,43.63511072,0.967859888
21.02072791,78.62503007,58.37209403,39.30996127,-0.259822791
34.52694588,61.97034367,22.08829793,54.52826088,2.074924304
21.78179101,254.0103694,41.19746428,72.7600786,2.172859735
56.35150424,42.32158982,31.6340472,40.10471968,1.518443009
29.88933474,64.83006214,40.63310092,16.73662038,2.040208778
57.77569805,41.98976851,43.8478049,62.15542164,1.657808441
28.87312478,17.81372371,77.15088576,44.21055546,3.300344951
81.51434836,21.31270136,21.69339742,29.21790578,1.809367251
23.63363911,12.599969,2.457423987,25.08202358,0.431752305
38.67351936,27.61726341,23.75455309,81.28090273,1.774378868
69.82214499,28.4995722,22.10680903,20.80763196,-0.307406314
72.96396365,48.13966106,11.98523593,32.37953583,1.149559074
23.07713304,27.666614,38.88068051,14.14122777,2.944365699
78.68888716,180.7167145,17.77671215,200.4621326,2.986531466
31.59351427,34.63915223,22.42924223,15.24764543,1.659192318
10.13067816,22.55165062,27.7650149,8.311541255,1.941492918
65.01717793,214.5476349,23.47482353,76.20337112,2.447252019
53.36371629,71.7398528,122.0057182,109.2902966,2.827276147
85.51044942,83.2436208,33.00821322,45.7136997,0.888204273
45.99270409,34.07943611,79.63796951,14.27924766,3.752899956
99.31437171,46.35367771,43.53114446,23.40496514,0.677896425
20.60361553,61.16469149,24.68029843,22.76851064,3.473000174
107.76926,71.36667126,31.88785239,56.42583747,3.941613854
34.22976446,47.77733369,30.21192967,29.62466751,2.678795859
57.22370441,11.79403054,12.77564256,48.37659388,1.12061737
25.96095169,45.16199995,16.2922652,25.21172249,0.847390524
56.10294054,51.6585735,36.41442774,16.74894401,2.362953074
8.320854819,55.3741432,23.4706044,22.94953011,1.045197902
30.19298853,91.13874641,36.43151325,40.49044445,2.538730076
69.43939046,73.71962034,4.373792632,30.90854189,3.171092338
84.83968726,31.17662568,15.12068806,34.42987006,1.354169909
25.07304538,87.7157059,12.84666112,16.95197125,1.59524042
25.97765701,41.58478753,26.00044703,22.56281249,7.713885085
46.77365687,14.78591208,10.87954197,250.92562,1.194872979
22.05125302,26.76499407,24.50572405,33.06962874,2.352474454
50.69038278,148.5263052,248.2255776,43.37679616,2.17821597
101.1243162,51.67878334,79.47710511,53.91335092,1.773724552
24.83206357,9.596082719,61.94659212,20.43549071,0.96176014
42.06972244,49.6677209,17.4582244,33.59426229,1.289743828
24.43507613,8.76177236,11.80823577,40.14412855,3.488517034
147.559407,43.47490915,36.27407475,31.95695637,0.504473999
79.89127334,22.55890772,64.79125217,61.89564654,1.061491784
23.04270608,39.83525365,40.05434715,73.37808735,-0.13964311
39.76954387,47.77664759,26.33041893,27.92499782,1.06800508
36.38565782,18.90844972,41.92156266,99.13867552,1.676689597
37.36380986,81.76957192,25.78027429,27.67954797,1.59026138
38.47180535,23.55555776,36.37512901,27.69366121,1.207901719
23.42221545,31.3195753,30.21331356,38.73189955,0.553139495
31.3149741,24.71943012,15.40172307,64.30996835,0.960853456
85.44062593,49.72952673,22.0951907,177.8638897,2.815397515
44.55907012,49.59270085,15.62986282,70.49617417,-0.109529722
104.2958682,40.61480299,12.13770355,52.65016493,1.864335125
24.23111296,19.48168145,64.37214909,86.97879561,1.632347572
59.85776478,17.85967407,39.07596333,14.98159469,5.899069854
34.41220008,27.52018906,10.39218548,62.15043105,-0.163118903
28.68310759,72.55881927,32.98605044,21.31317358,0.492398851
45.08620182,27.04209258,27.77424234,67.39599881,4.784320212
88.00948061,21.7160936,53.28383393,196.1212304,1.71807282
20.57205244,18.75047478,22.64782764,138.1387697,1.704609756
21.25659966,18.88367781,6.939993276,47.10861856,1.859812951
20.54140542,90.5953263,27.3319004,42.22974522,4.26028744
56.12448866,107.8523047,20972.40925,19.22371111,-0.097677276
46.89463861,97.37722575,33.51805863,12.02979769,0.378200164
29.28575963,60.56571979,53.43477689,13.5450065,2.525174729
69.36577123,24.1660768,13.25496914,45.30694366,4.69847624
55.43013377,17.59088166,13.16493339,41.31073875,2.32874598
8.100639757,40.77406968,17.07869692,74.16829597,2.30505422
34.80059337,112.4449829,25.65645141,44.59469439,1.987916459
150.1645634,47.47143516,14.50148218,32.45693756,1.486222402
53.94295714,33.50193107,65.58272703,25.45490114,0.952256507
26.90911088,56.82388219,12.7134455,111.7185796,0.454123217
12.88798111,62.97356951,33.44898208,24.36295252,2.959042957
28.05218602,98.51273158,32.24169287,21.11778574,0.676636944
78.37562913,64.37481484,15.55093831,40.37157308,1.963086563
46.09040294,25.08583901,17.333174,29.82119841,3.234960852
16.17464993,48.21558969,111.062979,47.49272596,1.476862674
33.46361558,28.65287365,4.964120926,86.97075171,1.841137954
31.81307376,15.74073025,17.61316238,39.91175462,1.787656299
