prior,year_to,tcr_mean,tcr_q025,tcr_q975
lukemod,1901,0.9815470262414315,0.49782489112774364,1.4669133207304474
lukestrong,1901,1.0003865432851988,0.8460147454687035,1.165937138248886
ni,1901,0.6441477745332387,-2.089023547177927,3.379080045392743
denmod,1902,0.00409177513321322,-0.4739323523860587,0.4848914613132312
denstrong,1902,0.0011719607879642148,-0.12557473776993738,0.12935706222106835
lukemod,1902,0.9701466902183102,0.49494821545612094,1.4860116412510227
lukestrong,1902,0.9995453307552489,0.8452391446560364,1.162181803215073
ni,1902,0.596148873407197,-2.072278983870861,3.232081511912157
denmod,1903,0.013675388003695768,-0.4697555126724444,0.49473307359316504
denstrong,1903,5.110185152074838e-4,-0.12694759976439302,0.1278548552921033
lukemod,1903,0.9925962831409747,0.49278150069242516,1.5309077361623553
lukestrong,1903,0.9972220648943766,0.8365920383665504,1.1631599213126909
ni,1903,0.6041848479019368,-2.0101114216857203,3.2417707530140576
denmod,1904,0.015246744848954127,-0.4652285190576945,0.4866360352540912
denstrong,1904,0.0013930886111366725,-0.12470779916252864,0.12921767932363964
lukemod,1904,0.9793962859945556,0.49756061046739775,1.4835904033156728
lukestrong,1904,0.9994150587390646,0.8451363146133393,1.161999336845674
ni,1904,0.5881756840392248,-2.0065918115174455,3.1541503254703174
denmod,1905,0.005000533752074263,-0.48091080633188943,0.4787848215398646
denstrong,1905,0.0017504428430209764,-0.1245233223687591,0.13184089024384849
lukemod,1905,0.979647610900919,0.49806066933867466,1.4652514018540863
lukestrong,1905,0.9990163339592635,0.8418136252973623,1.1627317422473662
ni,1905,0.5432521142607526,-1.9712817512436696,3.0744800211280494
denmod,1906,0.022624628384883032,-0.45463789261512916,0.512765909611596
denstrong,1906,0.0012792501968787293,-0.1232634812733245,0.128970320365842
lukemod,1906,0.9868594205531099,0.5140217442367382,1.4784194633154444
lukestrong,1906,1.0002886943005407,0.8457871182857931,1.16742467095473
ni,1906,0.9299719735950641,-1.558526983941635,3.426084602455818
denmod,1907,0.02768566022727048,-0.4546298330352987,0.5091319504511916
denstrong,1907,0.0017182407186269568,-0.12213095523918754,0.12822783639015642
lukemod,1907,0.9905523967906261,0.5037832021268751,1.5010121690174993
lukestrong,1907,0.998749853030602,0.8434555312064951,1.1632071417102692
ni,1907,0.8825742446109858,-1.57782869055841,3.303243429990883
denmod,1908,0.005935220186408071,-0.4768292809334464,0.490835910793108
denstrong,1908,1.5908656224573187e-4,-0.12581047887092367,0.12499605244440676
lukemod,1908,0.9653441083439739,0.47552030677804197,1.4506141514376691
lukestrong,1908,0.9966459855335562,0.8429928461855752,1.1617011663584995
ni,1908,0.40609955227807815,-1.950086069055365,2.8287075405239075
denmod,1909,-0.01237225992917935,-0.4863614789320648,0.46159807160035904
denstrong,1909,-7.367622603394769e-4,-0.1285971392159373,0.12633514418400998
lukemod,1909,0.9644105201108111,0.48578012820848976,1.4459631493773821
lukestrong,1909,0.9954556513529152,0.8417948797543411,1.1643211741358066
ni,1909,-0.00985415822413034,-2.386320514559649,2.364877990302673
denmod,1910,-0.015629923119512806,-0.5113107549595495,0.47622885967070183
denstrong,1910,-0.0018433705982832625,-0.12696552437121608,0.1255871831841373
lukemod,1910,0.9572856195321998,0.4759367067693116,1.4369777032573916
lukestrong,1910,0.9961202252210208,0.8389952049285619,1.1625651279772022
ni,1910,0.01565599735565071,-2.3133164022641344,2.318515962321989
denmod,1911,-0.0031600859674015937,-0.49272294066321903,0.46163874733876037
denstrong,1911,2.6140148651181155e-4,-0.12848736471140335,0.1303839711308196
lukemod,1911,0.9510083143044374,0.4541033047172004,1.4419072861891835
lukestrong,1911,0.9967040516765391,0.842064142555817,1.1623418363952824
ni,1911,-0.009350483865601843,-2.3878316935227635,2.333098532135717
denmod,1912,-0.013148553232060793,-0.5136659420605126,0.4781227036398769
denstrong,1912,-0.0031395342999768748,-0.13823363128748015,0.12719620053014125
lukemod,1912,0.9472850444288087,0.459637219690823,1.436487922889118
lukestrong,1912,0.9931764119980253,0.8384821738234254,1.160877200714576
ni,1912,-0.013177942332968368,-2.3513385207721416,2.3216152157368173
denmod,1913,-0.019788846071798424,-0.5043810940538586,0.4590397816159953
denstrong,1913,3.1196601438448113e-4,-0.12531733102583822,0.12540063158432194
lukemod,1913,0.9513324683800272,0.4939226994286136,1.4202703285925915
lukestrong,1913,0.9970106854263373,0.8420254168994726,1.1618820394484426
ni,1913,-0.1513507240062758,-2.5426682272605516,2.2246807100643604
denmod,1914,0.011306244192291063,-0.46179582909847866,0.4866170820620984
denstrong,1914,0.0028882994895587147,-0.1227684618810941,0.13086149639264907
lukemod,1914,0.9653419460132268,0.4909428236617615,1.4521162411429691
lukestrong,1914,0.99851913364568,0.8442968524392507,1.1627965060808005
ni,1914,0.44151442244554934,-2.0774205396994065,2.958900398926937
denmod,1915,0.06564038658317618,-0.40250316659934776,0.5447781472864691
denstrong,1915,0.004281989135594008,-0.12287343958172497,0.13163010191299654
lukemod,1915,1.0195372964741163,0.5309931654756468,1.5238557452092942
lukestrong,1915,1.0073657970580023,0.8481517370415586,1.1754326626784737
ni,1915,1.3191743155784994,-0.7022998912297869,3.3607829233259423
denmod,1916,0.07838374647223076,-0.4028157207678813,0.5433787681039185
denstrong,1916,0.004642827277313941,-0.12184188004212507,0.1302219728988979
lukemod,1916,0.9973563082624095,0.5067701710217548,1.521823068904851
lukestrong,1916,1.0023299194370117,0.8439314284721164,1.1653061788811738
ni,1916,0.9334401468878303,-0.7438667586866198,2.629788275271821
denmod,1917,0.11099277516793905,-0.3608416495018487,0.5832743792182842
denstrong,1917,0.007822576776142426,-0.11919406813113388,0.13176770543224303
lukemod,1917,0.992695265357089,0.5271406553825654,1.4543415417038594
lukestrong,1917,1.0017238568395448,0.8469772220808781,1.1659956673104401
ni,1917,1.1002512686142414,-0.41732469595123856,2.6094616827496115
denmod,1918,0.13743779660353717,-0.33838691670643645,0.5912538357300101
denstrong,1918,0.011616323501510232,-0.11679093726441764,0.13786369416425487
lukemod,1918,1.0354458113212939,0.5444536031531919,1.5187922966422622
lukestrong,1918,1.0022007316734822,0.846814570703514,1.165154608772098
ni,1918,1.3268642769784313,-0.1076062048335366,2.774263172350608
denmod,1919,0.17159562927035973,-0.2994552100869878,0.6371132179295983
denstrong,1919,0.011104460626165259,-0.11545188926450937,0.14244921741013275
lukemod,1919,1.0497994751334268,0.528814192539413,1.5211766095710395
lukestrong,1919,1.0076080256925783,0.8500602271851423,1.171028080058998
ni,1919,1.4116485715898832,0.0972395020325614,2.7290675724647424
denmod,1920,0.19046469723488949,-0.2832837144017736,0.6643124270966005
denstrong,1920,0.013042311837869401,-0.11631530705660556,0.13896788442594907
lukemod,1920,1.0884604639238415,0.623150926635843,1.5781065596191242
lukestrong,1920,1.0058613443061397,0.8480492676895521,1.1712016665306197
ni,1920,1.7226101245254002,0.375343549874078,3.109794344526779
denmod,1921,0.20357219269533913,-0.2559340507207161,0.6837412533658913
denstrong,1921,0.014690552297938756,-0.11067079414224475,0.139356805331632
lukemod,1921,1.0815280756887273,0.6344956087831467,1.5738568436957048
lukestrong,1921,1.0089328877142059,0.854016855041273,1.1738117139803306
ni,1921,2.073592996977218,0.6724757514354464,3.5187569773671172
denmod,1922,0.19522832341452526,-0.24247640190549108,0.6710135748441616
denstrong,1922,0.014625671773721892,-0.11644057718902635,0.13726038816701128
lukemod,1922,1.126348688768681,0.6597627992077019,1.606713366393215
lukestrong,1922,1.0110752957300946,0.8537945300069099,1.1761765902353556
ni,1922,2.1960770052510497,0.7766808856201307,3.6163680571039296
denmod,1923,0.24200493285916486,-0.23711014267947259,0.7517070634148779
denstrong,1923,0.01553699853324534,-0.1118519549489412,0.14384102769794285
lukemod,1923,1.1568990970587478,0.687669666337085,1.614175356584132
lukestrong,1923,1.0142704154268223,0.8574659770249329,1.1850775224158345
ni,1923,2.2908515572166466,0.8971095569994483,3.6977926959366356
denmod,1924,0.24356149988471998,-0.2266029987903494,0.7011907271144335
denstrong,1924,0.01745488394343019,-0.10693820252525907,0.1417196100055029
lukemod,1924,1.150737451356444,0.6939884605794354,1.6153952203172612
lukestrong,1924,1.0143745809296048,0.8550508507179759,1.179134139014245
ni,1924,2.2789857348252593,0.9623750036923185,3.6490113519734897
denmod,1925,0.2726594786757396,-0.19388501166608468,0.7300865294954251
denstrong,1925,0.019927544834979057,-0.10788016152437857,0.14796891564730666
lukemod,1925,1.1849454633737766,0.7303713741449934,1.662849043193571
lukestrong,1925,1.011453216956276,0.8550145392012971,1.1798665871335545
ni,1925,2.356916194770253,1.0990976546328233,3.6274475392968553
denmod,1926,0.32739414179794346,-0.11928706388921301,0.8100945164264922
denstrong,1926,0.024087110764206495,-0.1017147367393419,0.15302879722151722
lukemod,1926,1.1809052288273467,0.7292576837071959,1.651289928548989
lukestrong,1926,1.016225916606888,0.8572134507475588,1.1804707235667744
ni,1926,2.2231539849112036,1.1366767853265367,3.3467142939119126
denmod,1927,0.3478098239168869,-0.10366532097513247,0.7905709643211828
denstrong,1927,0.029264568182331196,-0.09657371493661186,0.14737913626595994
lukemod,1927,1.1777611277770441,0.7315302683236716,1.6582030718590672
lukestrong,1927,1.0134105854598179,0.8578891197530151,1.1739443993006387
ni,1927,1.882540588176837,0.9040951882853964,2.865483918616689
denmod,1928,0.3865196631241385,-0.07311449067615827,0.8158633084384254
denstrong,1928,0.02762340421691254,-0.09411152687759118,0.15099944807064636
lukemod,1928,1.1784124909625644,0.7294199761212099,1.6090135305930562
lukestrong,1928,1.018261924215868,0.8614821137668736,1.1853786045299988
ni,1928,1.824776211552633,0.9229085947160465,2.73908741067841
denmod,1929,0.3967612427415719,-0.060990416734251277,0.820386353949285
denstrong,1929,0.029714691691157053,-0.09626981864999035,0.1583290649094629
lukemod,1929,1.1676786516926676,0.7261981483020349,1.614176094795558
lukestrong,1929,1.0141370228795232,0.8555746508653781,1.179177225622122
ni,1929,1.6770177969460074,0.8286834936211729,2.548733289996981
denmod,1930,0.4119224823277587,-0.039186154154737855,0.8532733092463336
denstrong,1930,0.034322343675773866,-0.09345020643101301,0.16082446229077788
lukemod,1930,1.1955548131820641,0.7567755713004785,1.6403235021755482
lukestrong,1930,1.0172449703177164,0.8576854600692997,1.1815574869410745
ni,1930,1.7326929410046819,0.9304541230510954,2.5601205489947576
denmod,1931,0.47875889730691584,0.04273553263262015,0.9060463288012326
denstrong,1931,0.03855006032176503,-0.08595761280356023,0.16456694631378535
lukemod,1931,1.2262140062517781,0.7917181002783465,1.6276638743257403
lukestrong,1931,1.0171945718744129,0.8664483000584778,1.1796033873844511
ni,1931,1.7386101252060455,0.9987983611302489,2.4872154421398656
denmod,1932,0.46251107741291114,0.03545958445836924,0.8898579619625034
denstrong,1932,0.03962195271517139,-0.0861370145795816,0.16333065747266448
lukemod,1932,1.1840681811727376,0.7751367452758655,1.6111803767520276
lukestrong,1932,1.0147805947124375,0.8607046683845812,1.178798425227704
ni,1932,1.5866238720820192,0.8817009290671093,2.3063367471714042
denmod,1933,0.44172986741547193,0.008370073954382495,0.8521820758542545
denstrong,1933,0.03748211715421296,-0.08672881331422722,0.16202967650322386
lukemod,1933,1.0963942519311642,0.6892627818278658,1.5307467750022963
lukestrong,1933,1.0139529437975054,0.8593485539004977,1.1777719428375086
ni,1933,1.3612565446806935,0.6926232532743749,2.0651162401491643
denmod,1934,0.4768071682283998,-0.005721118841504968,0.8926086235317139
denstrong,1934,0.04159890941632967,-0.08672337957120049,0.16816618241883066
lukemod,1934,1.158429811208972,0.74611789573022,1.5771322865449402
lukestrong,1934,1.0183098944654259,0.8574976038093687,1.1841536371718069
ni,1934,1.4232358366872782,0.7645385730856328,2.1027638694281987
denmod,1935,0.494007399134737,0.08130151297355286,0.908820201639644
denstrong,1935,0.04574491223056429,-0.08040549640075953,0.1717402126572572
lukemod,1935,1.1779526207541773,0.80262354477031,1.5607413537810995
lukestrong,1935,1.0159806877567765,0.8610554388641399,1.1824150096810244
ni,1935,1.4073283638675467,0.794986526813358,2.0394611780635317
denmod,1936,0.4974795809199192,0.10077068952809165,0.8976787428444752
denstrong,1936,0.04892092739042192,-0.07639782177326837,0.17338100783395158
lukemod,1936,1.1052439243243486,0.7143852043735263,1.5113095354172426
lukestrong,1936,1.013526505017445,0.8582286634268204,1.1775972924552156
ni,1936,1.3187967744893543,0.7366857108434288,1.9287291263500501
denmod,1937,0.5524600832740897,0.17268444371101216,0.9412088623942336
denstrong,1937,0.052991158113200765,-0.07266320022280102,0.17929748028698117
lukemod,1937,1.1577412840519021,0.7601191232357107,1.7040908724012658
lukestrong,1937,1.0166061294439535,0.8590040145335602,1.181573079388896
ni,1937,1.3157823336740009,0.7792766866258424,1.8715672041342306
denmod,1938,0.603543762669506,0.21861586571483613,0.998679641196742
denstrong,1938,0.06055929022450735,-0.0649556389879916,0.18708320092626793
lukemod,1938,1.1794030475023023,0.8107690325377168,1.5655623171706565
lukestrong,1938,1.0218159118908074,0.8669509810772789,1.1839424332701018
ni,1938,1.3779115290837252,0.8725103567507536,1.910254672932441
denmod,1939,0.6479516284785688,0.27372868664500877,1.0156758988666987
denstrong,1939,0.06512689864236344,-0.06299718257739007,0.1889971871903746
lukemod,1939,1.1986324270784838,0.8326996322369592,1.5751804481061287
lukestrong,1939,1.0217212460541778,0.8650244050359585,1.1895439284920952
ni,1939,1.4134067756534383,0.9276092555511207,1.92385622033679
denmod,1940,0.7174074785778107,0.3390081603540858,1.101204144016715
denstrong,1940,0.07075254181618201,-0.055917065923796416,0.1953128646698227
lukemod,1940,1.2436223705166563,0.8732533689396942,1.6015956095044708
lukestrong,1940,1.0311751475231754,0.8736521614619228,1.1967698332450967
ni,1940,1.4978076980062727,1.0148158555651614,2.0064890176115195
denmod,1941,0.7547271974607315,0.36626635219969134,1.1365000809506942
denstrong,1941,0.07197519841802884,-0.05436784878966549,0.20107622864315922
lukemod,1941,1.2669169972943026,0.9080450057033463,1.6458382761416102
lukestrong,1941,1.0321045277929841,0.8774926642166132,1.193035414689174
ni,1941,1.5076309915038608,1.0439818818353919,1.996488880557376
denmod,1942,0.7613127778633373,0.3861463470830982,1.1365259915610622
denstrong,1942,0.07402584110256223,-0.05134624521833769,0.20176385681494666
lukemod,1942,1.3005918487621921,0.9409659458157051,1.6583390652053471
lukestrong,1942,1.0353270190449784,0.8784273553509628,1.199736348689258
ni,1942,1.5268445234543824,1.071674406912687,2.0016687357202185
denmod,1943,0.7915888263284383,0.4107288860337528,1.1663275526108634
denstrong,1943,0.07620722547354869,-0.0508016972313395,0.20444089281901978
lukemod,1943,1.3092685398541406,0.9689660938116047,1.6779006180708318
lukestrong,1943,1.0427235906750556,0.8890443223202488,1.2062135417344166
ni,1943,1.6076905879198164,1.154182601149243,2.085177445599302
denmod,1944,0.832841420674061,0.42992376962867285,1.2024224033340078
denstrong,1944,0.07817507210424937,-0.05130922584937886,0.20702702317097724
lukemod,1944,1.3670351567700256,1.0042535778571358,1.7690973160914314
lukestrong,1944,1.046251766048641,0.8920131489940268,1.208516176764185
ni,1944,1.6618832407339186,1.2064138870921417,2.1474498547905165
denmod,1945,0.8648246025684478,0.4821610975741078,1.243746448269974
denstrong,1945,0.08225457599973084,-0.042663141019051755,0.20763607893843863
lukemod,1945,1.374507945567597,1.029462396876723,1.74251583943197
lukestrong,1945,1.0499263565320491,0.8955959025759069,1.2126878540646295
ni,1945,1.689074988948556,1.247276114143129,2.1562793284960518
denmod,1946,0.889377547865495,0.505038615171873,1.2592294232230317
denstrong,1946,0.08402291022373876,-0.04191049652369374,0.21103334635246
lukemod,1946,1.3770520622033815,1.0274169072641435,1.7223354430865807
lukestrong,1946,1.0510839097707312,0.8953569522578376,1.214506695315193
ni,1946,1.6882526294074947,1.2450116210302995,2.150148569497888
denmod,1947,0.92983507875072835,0.5496353897873928,1.31355692851684
denstrong,1947,0.08659069943872076,-0.03766931736045355,0.21512830720874027
lukemod,1947,1.4030986972559267,1.0713190310115825,1.7575003517755454
lukestrong,1947,1.0571564919800462,0.9006121357773965,1.224079692193994
ni,1947,1.750176720566661,1.319611669184293,2.2010449055342654
denmod,1948,0.9735461912628588,0.5877044161371974,1.3347867431740013
denstrong,1948,0.08950786706353613,-0.036235209948089556,0.21955999191491377
lukemod,1948,1.4538464978869305,1.09743822007883,1.8033392201271545
lukestrong,1948,1.0640038931945817,0.9077023753993834,1.2287800642345623
ni,1948,1.7649766338467352,1.3419309247736009,2.2086669807509107
denmod,1949,0.9902354736645993,0.6241255969296597,1.3424371447151904
denstrong,1949,0.09413763951610053,-0.03253545775893044,0.22263967191975256
lukemod,1949,1.4446031270193604,1.0962053323512306,1.8061093305882425
lukestrong,1949,1.0623256714430427,0.9013172341771573,1.2283827899500588
ni,1949,1.7522983147329432,1.3391790929853182,2.1919883743040596
denmod,1950,0.9966518451170324,0.6232293570008006,1.3544136491059553
denstrong,1950,0.0952295726133014,-0.03230603671941216,0.22579438670585722
lukemod,1950,1.4565045763366342,1.1259133890224458,1.7876306100551584
lukestrong,1950,1.0647176598333161,0.9042869983305682,1.2302453106090117
ni,1950,1.7538422080188851,1.3553515183382567,2.1830615875910335
denmod,1951,1.0120505979121681,0.6529427093845205,1.3714627212455917
denstrong,1951,0.09910990975691322,-0.02861700209620892,0.2273052344115255
lukemod,1951,1.4514595453738266,1.1093924603353251,1.8091846874496462
lukestrong,1951,1.0638811150647196,0.9074920698691862,1.2310447666271485
ni,1951,1.7422884300635928,1.3377355296502789,2.163580346562427
denmod,1952,1.0219828933096105,0.6596511635183552,1.398319804915977
denstrong,1952,0.09982761197406267,-0.027215152461110496,0.22658698336899383
lukemod,1952,1.4615105950531992,1.1402569908658224,1.8002820034110312
lukestrong,1952,1.0686529333821253,0.9121366725229172,1.2288846980514168
ni,1952,1.746157962723515,1.3500021913165692,2.165866798789198
denmod,1953,1.0347229813025847,0.673528835692471,1.3945319055970808
denstrong,1953,0.09925680250731395,-0.03003388455488337,0.22702740301552612
lukemod,1953,1.4694368336897468,1.1359505429284085,1.8036844345184768
lukestrong,1953,1.0689492174653994,0.9093938326416089,1.235231067198844
ni,1953,1.765031395868715,1.3751138355338113,2.1817607967314934
denmod,1954,1.05747247947994,0.6973583506032027,1.3995995397515895
denstrong,1954,0.10026560484137466,-0.025691348947944562,0.22980476505560055
lukemod,1954,1.4856661404479607,1.14894571782508,1.8211639315791655
lukestrong,1954,1.0682534888647262,0.9113796432468584,1.2358815760462072
ni,1954,1.7686044853916827,1.3711877046221506,2.1833935396692636
denmod,1955,1.038269485381518,0.6825099112265339,1.3865827314722265
denstrong,1955,0.10267336435439514,-0.023593079332699225,0.23083765928634117
lukemod,1955,1.4626025476528475,1.1336902767330357,1.8114417379961598
lukestrong,1955,1.0685034501312793,0.9116122985872951,1.2337303669171826
ni,1955,1.7358542883224608,1.3461995748824638,2.148349780193855
denmod,1956,1.0085551091589362,0.6542027368618759,1.3594730951840612
denstrong,1956,0.10528131320137199,-0.021544664477438337,0.2316199431946542
lukemod,1956,1.4441797949887727,1.116604111528824,1.8308978392820296
lukestrong,1956,1.0668288706398532,0.910127393075371,1.228879897382492
ni,1956,1.6941009825045195,1.3039163361049635,2.0992104486039214
denmod,1957,1.046200519490608,0.7076779850108122,1.387037964783573
denstrong,1957,0.10831904124858334,-0.01955028764129018,0.23968261191433393
lukemod,1957,1.434022600972946,1.1162295699794462,1.7679765195985655
lukestrong,1957,1.0715339805797155,0.9121668259354865,1.2439413473842846
ni,1957,1.7037780326995955,1.3214608067185805,2.107887642803834
denmod,1958,1.0673985241842865,0.7172701305653555,1.4220233767686605
denstrong,1958,0.11011295301748178,-0.017643784207919632,0.24016422832585366
lukemod,1958,1.4488779015300612,1.1323147771636497,1.783536025231933
lukestrong,1958,1.072398879182483,0.9154617294287636,1.2362043551693098
ni,1958,1.701351410025095,1.3333967163535176,2.0884650691001836
denmod,1959,1.0872085003962668,0.746646178573837,1.428440177502041
denstrong,1959,0.11329992165218405,-0.013731195765500852,0.24073276378596886
lukemod,1959,1.4546262370478276,1.1318686788822734,1.7824286498396327
lukestrong,1959,1.0747500001140728,0.9139482516630171,1.2454439350329227
ni,1959,1.725454515981093,1.3525217723395806,2.1153318097000797
denmod,1960,1.0912443060399388,0.7528424763097408,1.4240794120872708
