tcr_mean,tcr_q025,tcr_q975,prior,year_to,run
1.17977499033635,0.958522852575755,1.41171131069554,ni,1962,rec
1.15369710066818,0.935416548072951,1.3694568653688,lukemod,1962,rec
1.05150078374907,0.906582305532902,1.20596588103233,lukestrong,1962,rec
0.977219562356512,0.709693796848177,1.22042507225883,denmod,1962,rec
0.0905389367867447,-0.0401581655528653,0.219252650385569,denstrong,1962,rec
1.16994738476323,0.956806911971875,1.39892002319591,ni,1961,rec
1.14763384025255,0.948357606948946,1.35986401904191,lukemod,1961,rec
1.0543810844531,0.912506624380445,1.20843443108994,lukestrong,1961,rec
0.9916104270166,0.740295776241227,1.21230717629757,denmod,1961,rec
0.0892410602859238,-0.0386122312407382,0.222737475615169,denstrong,1961,rec
1.24108974667624,1.01898539223879,1.45870553261933,ni,1960,rec
1.21096074806947,1.00410164042151,1.41928717784077,lukemod,1960,rec
1.0749450352343,0.930684272579242,1.23039373546461,lukestrong,1960,rec
1.06554252867965,0.817223341092841,1.2935319413383,denmod,1960,rec
0.0942158850794891,-0.0346713840900777,0.225819634595844,denstrong,1960,rec
1.23307820271281,1.02655578888824,1.44345844344833,ni,1959,rec
1.21068764446754,1.00878791232913,1.41466060609546,lukemod,1959,rec
1.07568905655904,0.922851736121198,1.23510843110062,lukestrong,1959,rec
1.07066258491525,0.830781605539201,1.29338866495481,denmod,1959,rec
0.0909708366401138,-0.0413668033041303,0.221074385509906,denstrong,1959,rec
1.26358213629598,1.06827019376506,1.47366738725188,ni,1958,rec
1.23425198500678,1.03744356301577,1.43277953196068,lukemod,1958,rec
1.09032409202168,0.939812305098367,1.24495196611187,lukestrong,1958,rec
1.1149614817905,0.88250242267514,1.33039428819856,denmod,1958,rec
0.0986665214222417,-0.0305446654686913,0.225402555237704,denstrong,1958,rec
1.26712322845436,1.07617512226758,1.47057892505706,ni,1957,rec
1.24093126583448,1.05263272363095,1.44262548027134,lukemod,1957,rec
1.09749107461866,0.946505339717381,1.25342846249415,lukestrong,1957,rec
1.12638257416249,0.907264732789502,1.32713607336552,denmod,1957,rec
0.0973620277976582,-0.0303264757436891,0.22414894226848,denstrong,1957,rec
1.29892628801262,1.0880321837274,1.51668057731949,ni,1956,rec
1.26829438745056,1.06577915477757,1.47919139642573,lukemod,1956,rec
1.09741955872047,0.945373905598214,1.25496127785902,lukestrong,1956,rec
1.14269119056255,0.904651580977081,1.35488599114681,denmod,1956,rec
0.101130828406932,-0.0285904449142549,0.231072429757032,denstrong,1956,rec
1.33711832290218,1.12366714250373,1.56701565457137,ni,1955,rec
1.29682749805153,1.08750199261492,1.50760995230318,lukemod,1955,rec
1.09891710978232,0.948028888039945,1.25837875595347,lukestrong,1955,rec
1.15427651848564,0.902468012091889,1.39069790986345,denmod,1955,rec
0.0994372681704792,-0.0317277059298839,0.22961871273973,denstrong,1955,rec
1.33987496583427,1.12107624849202,1.57605737786718,ni,1954,rec
1.29796725132608,1.0801212952619,1.51544601134347,lukemod,1954,rec
1.1022407267851,0.954522342080479,1.26055683852777,lukestrong,1954,rec
1.16099124170255,0.921531436379039,1.3730396262157,denmod,1954,rec
0.101930281213362,-0.0289081190812368,0.233342500815116,denstrong,1954,rec
1.32116044246652,1.10646696167462,1.53948785433904,ni,1953,rec
1.28633678300477,1.07953008817823,1.48955984795383,lukemod,1953,rec
1.10413201285226,0.952607594992058,1.26124984245822,lukestrong,1953,rec
1.16175190778204,0.935616633251778,1.37542153114386,denmod,1953,rec
0.106186908308355,-0.0255530339387594,0.241617646716753,denstrong,1953,rec
1.32827334338685,1.1300147362209,1.5382988985908,ni,1952,rec
1.29395342833711,1.10298063585258,1.49928567465453,lukemod,1952,rec
1.11185506463719,0.958991752801059,1.26445033298172,lukestrong,1952,rec
1.1826710346068,0.960673165419282,1.38858204663098,denmod,1952,rec
0.107982338878646,-0.0197930068931729,0.238355112853726,denstrong,1952,rec
1.34979369785259,1.14644997648862,1.55559757347016,ni,1951,rec
1.31715909129927,1.12452848527156,1.518976656884,lukemod,1951,rec
1.12048303988911,0.962907672283316,1.27769702943493,lukestrong,1951,rec
1.20736288236656,0.988054383988202,1.41796330907698,denmod,1951,rec
0.108460559014178,-0.0169317889211724,0.238283224232132,denstrong,1951,rec
1.3505037561806,1.14424907881663,1.55647908091137,ni,1950,rec
1.31707008173802,1.12633191272679,1.51810338189421,lukemod,1950,rec
1.12349675611969,0.970569463562674,1.28516130113733,lukestrong,1950,rec
1.2103426599573,1.00150338804819,1.41723389589349,denmod,1950,rec
0.110566332033932,-0.0206729250244119,0.239245562859586,denstrong,1950,rec
1.36006710835858,1.1566144590249,1.56320513212432,ni,1949,rec
1.32721929903938,1.13263634776209,1.52366658672476,lukemod,1949,rec
1.12957945990168,0.973071412602952,1.28704007122487,lukestrong,1949,rec
1.22394767438456,1.00620207068436,1.42949898615919,denmod,1949,rec
0.113201614997916,-0.0192533360054923,0.239125860319506,denstrong,1949,rec
1.35752835622848,1.15413432347868,1.5688674508612,ni,1948,rec
1.32683880029883,1.13492965891962,1.52726034824971,lukemod,1948,rec
1.13058585035564,0.978930604081243,1.28687631167601,lukestrong,1948,rec
1.22946677737639,1.02073012396315,1.43255858603686,denmod,1948,rec
0.114681067829109,-0.0145541532987668,0.251716549534339,denstrong,1948,rec
1.3428905575724,1.1484209940599,1.55431190265887,ni,1947,rec
1.31285422282461,1.12460206146139,1.5075225064837,lukemod,1947,rec
1.12639695828283,0.974782025674575,1.2845570184559,lukestrong,1947,rec
1.21407766811732,0.999902122093875,1.41131614233589,denmod,1947,rec
0.117875298136732,-0.0085808681379308,0.246502531475966,denstrong,1947,rec
1.35411246809385,1.16002720417128,1.55891754212442,ni,1946,rec
1.32547157442289,1.13825347435432,1.51648331200129,lukemod,1946,rec
1.13608438861888,0.984527434459837,1.29920639679471,lukestrong,1946,rec
1.23289801963453,1.02948680323809,1.42579157488712,denmod,1946,rec
0.119958959725235,-0.0075880801857747,0.249526200003942,denstrong,1946,rec
1.34613928698135,1.15497177208791,1.54864772014285,ni,1945,rec
1.31995749220551,1.13497798564813,1.50745194633834,lukemod,1945,rec
1.13552115241462,0.98134054369531,1.29266706838174,lukestrong,1945,rec
1.22877708127618,1.0265057255246,1.41667426862802,denmod,1945,rec
0.122025260888407,-0.0106854338906168,0.253431626340866,denstrong,1945,rec
1.33631627744098,1.13727771698634,1.54054053413381,ni,1944,rec
1.31061173549254,1.12414598168375,1.50717114607645,lukemod,1944,rec
1.13058084340231,0.981529020050869,1.29214449631317,lukestrong,1944,rec
1.22162529325901,1.02237865628517,1.41632718916281,denmod,1944,rec
0.128881735130519,-0.00154814586160132,0.25961272405841,denstrong,1944,rec
1.3229174738766,1.12717056274761,1.52605281641917,ni,1943,rec
1.29307266125155,1.1071741087856,1.49405469926307,lukemod,1943,rec
1.12681724169728,0.978112821712381,1.27657968367875,lukestrong,1943,rec
1.20541444576294,1.0082165215859,1.39761280173937,denmod,1943,rec
0.127908319101045,-0.000734946960570015,0.260900929646167,denstrong,1943,rec
1.32655262699456,1.14190383123982,1.5311522599526,ni,1942,rec
1.30183677011447,1.12100024877114,1.49565981309408,lukemod,1942,rec
1.13408266479129,0.983247407959078,1.28846084526887,lukestrong,1942,rec
1.21384915708536,1.01445399466037,1.40459128452199,denmod,1942,rec
0.132951297779752,0.00398506150154766,0.263108395145562,denstrong,1942,rec
1.33585044614487,1.14449869360009,1.53615623131576,ni,1941,rec
1.31230146593838,1.13170738967662,1.50010701568459,lukemod,1941,rec
1.13790837838612,0.982621714669274,1.29017688014657,lukestrong,1941,rec
1.22745195902496,1.03600066395186,1.4203271230361,denmod,1941,rec
0.133286273309194,0.00583236634089106,0.268393731678584,denstrong,1941,rec
1.32924821871033,1.13996785215116,1.52752076041595,ni,1940,rec
1.30503585412102,1.12163026785229,1.49624212822363,lukemod,1940,rec
1.13827357271597,0.984776147434098,1.29484652779423,lukestrong,1940,rec
1.22249265615361,1.03820402247038,1.41625892286783,denmod,1940,rec
0.136354524440191,0.00156622337988968,0.269114474390138,denstrong,1940,rec
1.33308648298379,1.14847675667537,1.53047148267715,ni,1939,rec
1.30793063797049,1.13454763272784,1.49220830885669,lukemod,1939,rec
1.14294130331675,0.989701304291333,1.30321402667501,lukestrong,1939,rec
1.23065411317887,1.04801295578087,1.41938948795959,denmod,1939,rec
0.140393158405217,0.0116034383679615,0.272543395873029,denstrong,1939,rec
1.33345444656954,1.14930752734485,1.52247841428185,ni,1938,rec
1.3101920672907,1.13174465752067,1.49765624296328,lukemod,1938,rec
1.14271270530657,0.996578362820299,1.29859889993887,lukestrong,1938,rec
1.23307270405289,1.0469379808709,1.41310870789603,denmod,1938,rec
0.141892970417055,0.0152965606274456,0.274831088973078,denstrong,1938,rec
1.34052591959329,1.16221448583765,1.52845053023157,ni,1937,rec
1.31804809669909,1.13791140979115,1.50242049045201,lukemod,1937,rec
1.14781939932279,1.00003667325592,1.30680913667842,lukestrong,1937,rec
1.24130300012998,1.06252445711947,1.43425673859542,denmod,1937,rec
0.144421802594426,0.0100004684872455,0.278400064330533,denstrong,1937,rec
1.35729276925992,1.16464061990711,1.55678649978685,ni,1936,rec
1.32981077910662,1.14156661786578,1.5190953154141,lukemod,1936,rec
1.14446878602999,0.993750373084876,1.30765748122134,lukestrong,1936,rec
1.24521713003536,1.04874507380592,1.43888179669285,denmod,1936,rec
0.142775024179494,0.00856167825308564,0.278459739818595,denstrong,1936,rec
1.36341004031932,1.17093073563929,1.56601084063107,ni,1935,rec
1.33671698705668,1.14217607048884,1.52959528045733,lukemod,1935,rec
1.14573538115845,0.995354721136143,1.30781325557082,lukestrong,1935,rec
1.24999578515336,1.05531572573019,1.43634253816265,denmod,1935,rec
0.14421358208048,0.00890849941165111,0.272679033477914,denstrong,1935,rec
1.36387068503711,1.17036678923547,1.56448662802531,ni,1934,rec
1.33725433436139,1.15478509645576,1.53377259405606,lukemod,1934,rec
1.14941937110265,1.00360734164773,1.30961889804835,lukestrong,1934,rec
1.25614030480637,1.06362326542805,1.44952300257093,denmod,1934,rec
0.145822499965769,0.0171128226802123,0.278788860593478,denstrong,1934,rec
1.3936308269699,1.19451984535808,1.60241883767984,ni,1933,rec
1.36030894328868,1.1705226991256,1.55896953472756,lukemod,1933,rec
1.14847480890723,0.99355151416713,1.30205124442822,lukestrong,1933,rec
1.26742966914748,1.07227060598957,1.45774267268457,denmod,1933,rec
0.144050821120787,0.0133003433412825,0.274491897701929,denstrong,1933,rec
1.4083739176497,1.20230255313083,1.62436696065915,ni,1932,rec
1.36844218163072,1.17879033228773,1.56762229232037,lukemod,1932,rec
1.14564499383496,0.995535393563233,1.30439571420131,lukestrong,1932,rec
1.26786829013059,1.07186942814632,1.47090994182465,denmod,1932,rec
0.14397357272591,0.0168758239554293,0.273552518682277,denstrong,1932,rec
1.40581155645111,1.20494757243635,1.61711355970913,ni,1931,rec
1.37112911493174,1.17497860305286,1.57307569596347,lukemod,1931,rec
1.14686912006588,0.991816734342367,1.30922680021153,lukestrong,1931,rec
1.27028297641148,1.06740086702513,1.47109196532918,denmod,1931,rec
0.146615028436339,0.0156816681746655,0.276139996804828,denstrong,1931,rec
1.40689692171668,1.20245287181755,1.6243888251269,ni,1930,rec
1.36962042801695,1.1757846860422,1.56000854315314,lukemod,1930,rec
1.15034252500391,0.99653191040213,1.31047977813459,lukestrong,1930,rec
1.27496435009526,1.07021496784641,1.47489363552682,denmod,1930,rec
0.149523400575547,0.0185390961207148,0.281044333993499,denstrong,1930,rec
1.42420411045799,1.2271564083,1.64065950467554,ni,1929,rec
1.38636065970707,1.18846437994499,1.59003985417584,lukemod,1929,rec
1.15518820625236,0.996587664931462,1.31713247024365,lukestrong,1929,rec
1.28888482523353,1.09366645564654,1.48931297393318,denmod,1929,rec
0.149504701785931,0.0179187509706205,0.285836446266615,denstrong,1929,rec
1.42355494037162,1.21663963919135,1.63799453379925,ni,1928,rec
1.38668398900186,1.18973465322241,1.58770112007354,lukemod,1928,rec
1.15491496217869,1.00026348312036,1.31150327168199,lukestrong,1928,rec
1.28964440278489,1.09541336193091,1.48929562688532,denmod,1928,rec
0.151357896879009,0.0238408038984472,0.288510557814547,denstrong,1928,rec
1.43294329768996,1.22557525772156,1.64148700281099,ni,1927,rec
1.39661945802851,1.20283710811132,1.59827747401059,lukemod,1927,rec
1.15996278528269,1.00342577355086,1.32021097401155,lukestrong,1927,rec
1.3018091269372,1.10501153657435,1.50865170747776,denmod,1927,rec
0.154722808597094,0.0250591230822734,0.285997971451636,denstrong,1927,rec
1.431166695244,1.22999773626469,1.63937343394972,ni,1926,rec
1.39713938459538,1.20474129616893,1.59725184127604,lukemod,1926,rec
1.15988299928714,1.00450842306881,1.31999433034091,lukestrong,1926,rec
1.30569212061168,1.1060638478345,1.50580912575948,denmod,1926,rec
0.154776803579809,0.0206676377052117,0.284680994030957,denstrong,1926,rec
1.42972503966384,1.23036550988849,1.64584395560262,ni,1925,rec
1.39547909804961,1.20713024898045,1.598193396473,lukemod,1925,rec
1.16278208735612,1.00946898651484,1.32177881265395,lukestrong,1925,rec
1.30543546733206,1.11543189286948,1.50098045527517,denmod,1925,rec
0.159570904335966,0.0272261200945069,0.292026787173766,denstrong,1925,rec
1.43356001826078,1.22768500188864,1.64704606756611,ni,1924,rec
1.40043457605431,1.21253011077931,1.60618002806001,lukemod,1924,rec
1.16787654778639,1.01297984935452,1.32924250356957,lukestrong,1924,rec
1.31494869205905,1.12463007606797,1.51473991031535,denmod,1924,rec
0.161776062949022,0.0261955872464568,0.297569136336693,denstrong,1924,rec
1.42821437812134,1.2336159075633,1.63000421896071,ni,1923,rec
1.3937320022887,1.20860763512814,1.58622336050448,lukemod,1923,rec
1.16988391659317,1.01636341586766,1.3315115372559,lukestrong,1923,rec
1.31223534055212,1.12046532811507,1.50454022405876,denmod,1923,rec
0.164521279771325,0.0361048493366443,0.297203160402666,denstrong,1923,rec
1.42346943498257,1.23467993653388,1.6207644500527,ni,1922,rec
1.38941288333986,1.20451914788425,1.58178978716965,lukemod,1922,rec
1.16971426311415,1.01915077954963,1.32715582752926,lukestrong,1922,rec
1.3111009383879,1.1200992911785,1.50530863568501,denmod,1922,rec
0.167912196235167,0.0386413469008588,0.296481027808526,denstrong,1922,rec
1.40676252165367,1.21761946218507,1.61463558758307,ni,1921,rec
1.37560176441525,1.19436949113368,1.57201679077043,lukemod,1921,rec
1.16241944944245,1.0128159638357,1.31412675869004,lukestrong,1921,rec
1.29178261580073,1.09394379570476,1.48882460024179,denmod,1921,rec
0.168115956277825,0.0298580727087669,0.306168790027386,denstrong,1921,rec
1.39994430984334,1.21499194129572,1.60615098045734,ni,1920,rec
1.37027687349993,1.17881839160465,1.5682624624947,lukemod,1920,rec
1.16224348155019,1.012750192945,1.31494370023544,lukestrong,1920,rec
1.28701112641263,1.09747634662219,1.48181786118823,denmod,1920,rec
0.172647806253966,0.0377159832883006,0.310517555716179,denstrong,1920,rec
1.41299685278398,1.21914212200397,1.61387809827885,ni,1919,rec
1.3824685963354,1.19405078911695,1.5766386575047,lukemod,1919,rec
1.16824814556291,1.01669904504613,1.3331316349872,lukestrong,1919,rec
1.30128631800599,1.1040049826728,1.49604752623983,denmod,1919,rec
0.173580522949934,0.0452488976267638,0.311542492727618,denstrong,1919,rec
1.41704665099093,1.22407350443448,1.6147051290286,ni,1918,rec
1.38567386546476,1.19182935412422,1.58458263816515,lukemod,1918,rec
1.16950591227467,1.01976647936265,1.32433108633672,lukestrong,1918,rec
1.3044439368699,1.10459666725519,1.5058002302948,denmod,1918,rec
0.174472231400406,0.0453421221925608,0.310781938282063,denstrong,1918,rec
1.4216041726853,1.22420623997822,1.62660049929575,ni,1917,rec
1.39074931685171,1.21080555342364,1.58266644580498,lukemod,1917,rec
1.1712475974748,1.01956145417625,1.33576272456415,lukestrong,1917,rec
1.30661161464204,1.11559565611741,1.49281887300584,denmod,1917,rec
0.17483742891022,0.0464441549613444,0.308434430107329,denstrong,1917,rec
1.43443514155618,1.23999907968644,1.63116000740156,ni,1916,rec
1.40046856307665,1.21299655112025,1.60194596973575,lukemod,1916,rec
1.17513178053375,1.02264151066612,1.33465561429874,lukestrong,1916,rec
1.31962559027925,1.12777074483717,1.51860470650983,denmod,1916,rec
0.179499037328855,0.0469193743375716,0.317048172256145,denstrong,1916,rec
1.42708995006814,1.22938181000482,1.6267910420569,ni,1915,rec
1.39558048206753,1.20807619493939,1.59183082631469,lukemod,1915,rec
1.1718516300093,1.02278718759333,1.33146669534471,lukestrong,1915,rec
1.31401659197767,1.12016717813512,1.51220854986239,denmod,1915,rec
0.178898238672623,0.046115879751934,0.31515471449401,denstrong,1915,rec
1.41926138559705,1.23153227074165,1.62238626738323,ni,1914,rec
1.38871008406655,1.19911252151235,1.58745887279698,lukemod,1914,rec
1.17072569375821,1.01705618240364,1.33099659755789,lukestrong,1914,rec
1.30810480506743,1.11300030329386,1.50523779248484,denmod,1914,rec
0.184295577500311,0.0509404111508703,0.319275904407496,denstrong,1914,rec
1.43094956136074,1.23585385830138,1.63784576632516,ni,1913,rec
1.39988459560541,1.21063133319828,1.59712781684393,lukemod,1913,rec
1.18015357332944,1.03011953010992,1.33513363173126,lukestrong,1913,rec
1.32247210663861,1.13580200962854,1.51181439372004,denmod,1913,rec
0.185376960457911,0.0547128874333805,0.31964708251927,denstrong,1913,rec
1.45092164749903,1.26768243521773,1.65512111362212,ni,1912,rec
1.41698174028025,1.22826346341475,1.61870513993219,lukemod,1912,rec
1.18434062749738,1.03397588845492,1.34289811120537,lukestrong,1912,rec
1.33885962052841,1.15267798165895,1.52967606749386,denmod,1912,rec
0.187500258281135,0.0560078516741504,0.317106006369061,denstrong,1912,rec
1.47684502893027,1.27671976982688,1.68337606770706,ni,1911,rec
1.43574127912393,1.2430186049613,1.64709961254856,lukemod,1911,rec
1.1812307289293,1.02674775396842,1.34337390948782,lukestrong,1911,rec
1.3486086947948,1.14850004488065,1.5548616734402,denmod,1911,rec
0.183525119456058,0.0517733455786055,0.315587150743404,denstrong,1911,rec
1.47812805645135,1.28092623381138,1.68779940786426,ni,1910,rec
1.43758089068448,1.2362691324689,1.64532018631465,lukemod,1910,rec
1.18019634560426,1.0276385521068,1.33708635423874,lukestrong,1910,rec
1.34923724110508,1.15593934115843,1.54594186954746,denmod,1910,rec
0.183227091322966,0.0535846512489727,0.315550670153817,denstrong,1910,rec
1.50161956416692,1.29792679688837,1.71416679586261,ni,1909,rec
1.4598647628421,1.26666418123846,1.6599714839293,lukemod,1909,rec
1.18588993325136,1.03331507392908,1.3434129577805,lukestrong,1909,rec
1.36986666558469,1.17281631429393,1.57399280625076,denmod,1909,rec
0.185921256979046,0.0599380706897855,0.320933687350809,denstrong,1909,rec
1.52055449115623,1.31977240547176,1.74603016141302,ni,1908,rec
1.47334407154876,1.26963950206977,1.68812846744123,lukemod,1908,rec
1.18056168771053,1.01754522350046,1.3474013624913,lukestrong,1908,rec
1.3719656181678,1.16476286168869,1.57744195788303,denmod,1908,rec
0.180956475941727,0.0495748640134378,0.313083582525611,denstrong,1908,rec
1.52780880026697,1.31230959116751,1.74023473907716,ni,1907,rec
1.47828520374741,1.27405187904343,1.69225888877549,lukemod,1907,rec
1.18506684520875,1.02995353594344,1.35187295610505,lukestrong,1907,rec
1.38157398677948,1.17765831069436,1.58981980751718,denmod,1907,rec
0.185582888764643,0.0532572636515007,0.319039595951387,denstrong,1907,rec
1.51744242265512,1.30914990667101,1.73607724746088,ni,1906,rec
1.47442831093065,1.26959051834181,1.68827096822468,lukemod,1906,rec
1.18478516413971,1.02760599426884,1.3473761574366,lukestrong,1906,rec
1.37872531289346,1.17640028199401,1.58042027076694,denmod,1906,rec
0.186255927773092,0.0582751004895396,0.319186411471455,denstrong,1906,rec
1.53934593457186,1.33220283159912,1.75837971075538,ni,1905,rec
1.49248829598315,1.29155037206182,1.70069907379973,lukemod,1905,rec
1.19208306906393,1.03753238539159,1.35766011623961,lukestrong,1905,rec
1.39882991633395,1.19902905308571,1.6045529715102,denmod,1905,rec
0.189099715755376,0.0606457780171682,0.314593698309978,denstrong,1905,rec
1.53914818321894,1.3284194848667,1.75848787738555,ni,1904,rec
1.49368947875801,1.2967384081384,1.70139197656767,lukemod,1904,rec
1.19394364555782,1.03925315294872,1.35912794441146,lukestrong,1904,rec
1.40271498958376,1.19872349170178,1.61599102506112,denmod,1904,rec
0.188772776328704,0.0620579221772006,0.318951808501399,denstrong,1904,rec
1.55051555798165,1.34655545265366,1.76329314281303,ni,1903,rec
1.50411142220834,1.30751660895632,1.71289497443641,lukemod,1903,rec
1.20107085550764,1.0433521034828,1.36655729600262,lukestrong,1903,rec
1.41631234831463,1.21591644406251,1.6240261577774,denmod,1903,rec
0.195821900234736,0.0690700574238001,0.327662498894178,denstrong,1903,rec
1.55210068721011,1.338496691774,1.76805821342178,ni,1902,rec
1.50688838544381,1.30038756323421,1.71792530784536,lukemod,1902,rec
1.20646306016628,1.05032397714549,1.37254676265193,lukestrong,1902,rec
1.42245009455094,1.21465730488811,1.62417156671346,denmod,1902,rec
0.196293600177144,0.0626129984357323,0.333838008770641,denstrong,1902,rec
1.55081866397675,1.34817969995837,1.76208363604821,ni,1901,rec
1.50684768548629,1.31127203160319,1.7115331819686,lukemod,1901,rec
1.20622898412095,1.04703925778504,1.37472631407404,lukestrong,1901,rec
